;;;;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;PROXIMITE;PROXIMITE;PROXIMITE;GRANDE_SURFACE;PROXIMITE;PROXIMITE;PROXIMITE;AUTRE;PROXIMITE;ELECTRONIQUE;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;PROXIMITE;PROXIMITE;PROXIMITE;PROXIMITE;AUTRE
id_departement;libelle_de_commune;annee;population;hypermarche;supermarche;grande_surface_de_bricolage;superette;epicerie;boulangerie;boucherie_charcuterie;produits_surgeles;poissonnerie;librairie_papeterie_journaux;magasin_de_vetements;magasin_d_equipements_du_foyer;magasin_de_chaussures;magasin_d_electromenager_et_de_mat_audio_video;magasin_de_meubles;magasin_d_articles_de_sports_et_de_loisirs;magasin_de_revetements_murs_et_sols;droguerie_quincaillerie_bricolage;parfumerie;horlogerie_bijouterie;fleuriste;magasin_d_optique;station_service
77;Savins;2005;633;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
77;Seine-Port;2005;1880;0;0;0;0;7;8;7;0;0;0;0;5;0;0;0;0;0;0;0;0;7;0;0
77;Sept-Sorts;2005;372;0;9;0;0;0;0;2;0;0;8;6;0;8;0;7;0;0;0;0;0;6;7;6
77;Serris;2005;8636;7;0;5;8;6;10;0;0;0;0;121;12;20;8;14;9;0;6;10;15;8;11;10
77;Servon;2005;2894;0;8;0;0;7;4;0;0;0;6;6;0;0;4;7;0;0;8;0;0;3;0;4
77;Signy-Signets;2005;740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Sigy;2005;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Sivry-Courtry;2005;1368;0;0;4;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
77;Sognolles-en-Montois;2005;515;0;0;0;0;0;4;0;0;0;51;0;0;13;0;0;0;0;0;0;0;0;0;0
77;Soignolles-en-Brie;2005;2019;0;0;0;0;0;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
77;Soisy-Bouy;2005;981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Solers;2005;1859;0;0;0;0;3;0;4;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0
77;Souppes-sur-Loing;2005;8039;0;8;0;0;10;10;8;0;0;6;3;4;0;6;0;0;0;0;0;0;7;6;6
77;Sourdun;2005;1592;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;0;7;0;0;0;5;0;4
77;Tancrou;2005;469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
77;Thénisy;2005;238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Thieux;2005;904;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
77;Thomery;2005;2151;0;6;0;0;0;5;0;0;0;0;0;0;0;0;6;0;0;0;0;7;0;2;9
77;Thorigny-sur-Marne;2005;8759;0;9;0;5;7;8;6;0;0;7;0;8;0;5;7;0;0;0;0;0;4;0;6
77;Thoury-Férottes;2005;592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Tigeaux;2005;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Torcy;2005;18588;0;0;0;7;18;13;9;8;0;7;12;10;0;7;9;7;0;0;4;0;5;8;7
77;Touquin;2005;1206;0;0;0;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Tournan-en-Brie;2005;9808;0;8;0;5;3;6;8;0;9;6;8;0;7;0;0;0;0;4;4;0;7;5;7
77;Tousson;2005;342;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Treuzy-Levelay;2005;503;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Trilbardou;2005;849;0;0;0;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Trilport;2005;6558;0;4;0;0;7;10;6;0;0;0;7;0;0;0;4;0;0;0;0;0;7;6;7
77;Trocy-en-Multien;2005;277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Ury;2005;936;0;0;0;16;0;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
77;Ussy-sur-Marne;2005;1171;0;0;0;0;0;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
77;Vaires-sur-Marne;2005;11324;0;9;8;0;11;12;8;0;0;6;11;5;8;6;6;6;0;7;0;0;9;3;7
77;Valence-en-Brie;2005;557;0;0;0;0;2;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0
77;Vanvillé;2005;136;0;0;0;0;0;14;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Varennes-sur-Seine;2005;4046;0;7;0;0;0;7;8;6;0;6;15;9;7;9;9;5;0;0;3;8;8;4;6
77;Varreddes;2005;1461;0;0;0;0;6;4;6;0;0;5;0;0;0;0;0;0;0;0;0;0;8;0;5
77;Vaucourtois;2005;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Vaudoy-en-Brie;2005;714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;5
77;Vaux-le-Pénil;2005;9477;6;5;7;6;9;9;7;0;0;8;0;0;6;6;0;0;0;0;0;0;5;6;8
77;Vaux-sur-Lunain;2005;269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Vendrest;2005;704;0;0;0;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Veneux-les-Sablons;2005;4614;0;6;0;0;0;10;5;0;0;7;0;5;0;0;0;0;0;0;0;0;6;0;4
77;Verdelot;2005;813;0;0;0;0;7;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
77;Verneuil-l'Étang;2005;2220;0;7;0;0;0;6;0;0;0;6;5;0;0;0;0;0;0;0;0;0;6;0;0
77;Vernou-la-Celle-sur-Seine;2005;2661;0;0;0;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Vert-Saint-Denis;2005;7532;0;5;5;0;8;5;8;5;0;8;9;5;6;0;9;0;0;8;0;0;9;6;0
77;Vieux-Champagne;2005;172;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Vignely;2005;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0
77;Villebéon;2005;522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Villecerf;2005;771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Villemaréchal;2005;725;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Villemareuil;2005;323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Villemer;2005;548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Villenauxe-la-Petite;2005;451;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Villeneuve-le-Comte;2005;1827;0;0;6;0;6;6;4;0;0;0;0;0;0;5;0;0;0;0;0;0;10;0;0
77;Villeneuve-les-Bordes;2005;581;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
77;Villeneuve-Saint-Denis;2005;990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Villeneuve-sous-Dammartin;2005;671;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
77;Villeneuve-sur-Bellot;2005;1054;0;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Villenoy;2005;5534;0;0;0;0;5;7;4;0;0;0;8;0;0;0;0;0;0;0;0;0;5;0;0
77;Villeparisis;2005;22290;9;8;6;7;11;17;10;3;0;7;17;7;5;8;9;0;0;5;5;0;14;7;7
77;Villeroy;2005;711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Ville-Saint-Jacques;2005;791;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;5;0;0;3;0;0
77;Villevaudé;2005;2234;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;9
77;Villiers-en-Bière;2005;162;7;0;0;0;0;6;0;6;0;0;43;6;11;10;5;10;0;0;6;12;0;11;0
77;Villiers-Saint-Georges;2005;1339;0;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
77;Villiers-sous-Grez;2005;1000;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Villiers-sur-Morin;2005;1387;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0
77;Villiers-sur-Seine;2005;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Villuis;2005;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Vimpelles;2005;477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Vinantes;2005;266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Vincy-Manoeuvre;2005;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Voinsles;2005;723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Voisenon;2005;1125;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Voulangis;2005;1707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;6;0;0
77;Voulton;2005;254;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Voulx;2005;1369;0;0;0;6;10;7;0;0;4;4;0;0;0;7;0;0;0;0;0;0;9;0;4
77;Vulaines-lès-Provins;2005;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Vulaines-sur-Seine;2005;2068;0;5;8;0;8;8;0;0;0;8;5;6;8;0;6;0;10;0;0;0;7;5;7
77;Yèbles;2005;594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
78;Ablis;2005;3493;0;6;5;0;0;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;8
78;Achères;2005;15855;9;8;5;0;5;20;7;4;5;8;21;8;8;6;6;0;0;9;8;0;8;8;6
78;Adainville;2005;634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0
78;Aigremont;2005;740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
78;Allainville;2005;362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Andelu;2005;472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Andrésy;2005;8921;0;6;0;5;9;10;9;7;0;8;5;4;0;0;7;4;0;0;0;0;6;10;6
78;Arnouville-lès-Mantes;2005;1097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0
78;Aubergenville;2005;9146;0;0;0;6;12;10;8;0;5;4;14;5;11;6;7;5;0;5;0;8;9;5;6
78;Auffargis;2005;1347;0;0;0;0;0;6;0;0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0
78;Auffreville-Brasseuil;2005;583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
78;Aulnay-sur-Mauldre;2005;1124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0
78;Auteuil;2005;903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Autouillet;2005;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Bailly;2005;3106;0;0;0;0;3;7;4;0;0;0;5;6;0;8;0;0;0;0;0;6;5;0;0
78;Bazainville;2005;1266;0;0;0;0;5;0;9;0;0;0;6;0;0;0;0;0;0;0;0;0;0;8;0
78;Bazemont;2005;1178;0;0;0;0;4;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0
78;Bazoches-sur-Guyonne;2005;733;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;9;0;0;0;0;0;0;0
78;Béhoust;2005;495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Bennecourt;2005;1749;0;0;0;0;0;3;8;0;0;0;0;0;0;0;0;6;0;0;0;0;4;0;0
78;Beynes;2005;7570;0;8;0;0;9;11;7;0;0;2;0;6;0;0;7;0;0;0;0;0;6;3;4
78;Blaru;2005;915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Boinville-en-Mantois;2005;359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Boinville-le-Gaillard;2005;722;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Boinvilliers;2005;256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Bois-d'Arcy;2005;13202;8;7;5;4;7;10;5;6;0;6;7;4;0;0;8;4;0;0;7;7;10;6;9
78;Boissets;2005;315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Boissy-Mauvoisin;2005;528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Boissy-sans-Avoir;2005;516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Bonnelles;2005;1892;0;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
78;Bonnières-sur-Seine;2005;6232;0;0;0;6;8;8;7;0;0;5;8;10;7;0;0;6;0;0;0;0;7;0;0
78;Bouafle;2005;2164;0;0;8;0;0;7;8;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
78;Bougival;2005;10989;0;0;5;6;7;3;5;0;0;7;11;3;8;0;0;4;0;0;0;0;9;9;5
78;Bourdonné;2005;478;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Breuil-Bois-Robert;2005;738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Bréval;2005;1895;0;10;0;0;0;7;5;0;0;3;0;0;0;0;0;0;0;0;0;0;7;7;6
78;Brueil-en-Vexin;2005;902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
78;Buc;2005;4488;0;8;4;0;7;5;0;0;0;0;0;8;0;0;8;0;0;0;0;0;8;5;5
78;Buchelay;2005;2941;4;0;5;0;0;5;0;0;0;9;16;9;9;10;12;9;3;7;0;7;6;7;5
78;Bullion;2005;2415;0;0;0;0;4;5;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
78;Carrières-sous-Poissy;2005;13363;7;5;0;0;6;7;7;0;0;7;7;6;8;0;0;0;0;0;0;0;13;0;5
78;Carrières-sur-Seine;2005;16765;0;6;7;8;0;6;10;0;0;5;0;0;0;7;0;0;0;6;0;0;8;6;4
78;Cernay-la-Ville;2005;1360;0;0;0;5;0;3;6;0;0;6;0;0;0;0;0;0;0;0;0;0;7;0;0
78;Chambourcy;2005;6635;6;5;7;0;0;6;6;4;0;15;26;7;7;4;5;7;10;8;4;6;6;6;4
78;Chanteloup-les-Vignes;2005;12201;0;4;0;0;5;7;8;0;0;7;7;0;0;7;7;0;0;0;0;0;6;0;0
78;Chapet;2005;1319;0;0;6;0;0;0;6;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
78;Châteaufort;2005;1903;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Chatou;2005;27563;0;11;7;0;22;23;11;7;0;15;8;8;0;6;11;7;0;7;4;0;9;8;8
78;Chaufour-lès-Bonnières;2005;587;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
78;Chavenay;2005;1506;0;8;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;7;0;0;0;0
78;Chevreuse;2005;5040;0;0;4;0;5;9;8;0;0;10;8;10;0;6;5;0;0;0;5;0;5;4;0
78;Choisel;2005;463;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
78;Civry-la-Forêt;2005;373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Clairefontaine-en-Yvelines;2005;892;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;5;0;0;0
78;Coignières;2005;3662;4;7;12;6;5;7;6;0;0;8;19;18;6;9;31;12;12;11;6;0;7;4;7
78;Condé-sur-Vesgre;2005;1003;0;0;0;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Conflans-Sainte-Honorine;2005;28579;4;8;7;9;6;20;18;6;0;10;24;5;11;7;10;5;0;7;10;5;12;12;13
78;Courgent;2005;364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Cravent;2005;438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0
78;Crespières;2005;1171;0;0;3;0;0;3;5;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0
78;Croissy-sur-Seine;2005;9501;7;3;0;7;0;7;6;4;0;7;5;5;7;0;5;7;0;6;3;5;6;8;5
78;Dammartin-en-Serve;2005;897;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Dampierre-en-Yvelines;2005;858;0;0;0;0;6;5;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
78;Dannemarie;2005;299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Davron;2005;426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Drocourt;2005;589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Ecquevilly;2005;3111;0;6;0;0;0;7;7;0;6;0;9;8;0;0;4;0;0;0;8;0;4;0;4
78;Élancourt;2005;25570;0;8;0;0;15;22;5;0;0;11;10;4;0;0;0;7;0;0;0;8;8;10;7
78;Émancé;2005;1012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Épône;2005;5309;0;7;0;4;9;8;5;5;0;6;0;0;0;0;9;3;0;7;0;0;6;0;9
78;Évecquemont;2005;706;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Favrieux;2005;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Feucherolles;2005;2672;0;0;0;0;0;6;4;0;0;0;0;5;0;0;0;8;0;0;0;0;8;0;0
78;Flacourt;2005;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Flexanville;2005;514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Flins-Neuve-Église;2005;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Flins-sur-Seine;2005;1849;5;4;4;0;0;5;5;8;0;0;35;6;7;4;7;10;0;8;7;9;6;7;7
78;Follainville-Dennemont;2005;2529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
78;Fontenay-le-Fleury;2005;10696;0;9;0;0;10;12;9;0;0;7;6;0;5;0;7;0;0;0;6;0;7;6;4
78;Fontenay-Mauvoisin;2005;347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Fontenay-Saint-Père;2005;994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Fourqueux;2005;4497;0;0;0;5;0;4;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0
78;Freneuse;2005;3743;0;9;8;0;0;5;7;0;6;0;7;0;0;0;0;0;0;0;0;0;7;0;6
78;Gaillon-sur-Montcient;2005;712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0
78;Galluis;2005;1131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Gambais;2005;2130;0;0;0;0;5;5;8;0;0;0;0;0;0;0;5;0;0;0;0;5;5;0;0
78;Gambaiseuil;2005;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0
78;Garancières;2005;2553;0;8;0;0;6;6;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;4
78;Gargenville;2005;7345;0;5;7;0;6;8;9;0;0;0;0;0;0;8;0;3;0;0;0;0;5;7;6
78;Gazeran;2005;969;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;6;0;0;0;0;6;0;0
78;Gommecourt;2005;811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Goupillières;2005;552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Goussonville;2005;556;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
78;Grandchamp;2005;238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Gressey;2005;338;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
78;Grosrouvre;2005;1161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Guernes;2005;617;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Guerville;2005;2105;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
78;Guitrancourt;2005;527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Guyancourt;2005;32357;0;9;0;0;11;11;5;0;0;11;4;5;0;7;7;8;0;0;0;8;9;8;7
78;Hardricourt;2005;2314;0;7;5;7;0;6;0;0;0;0;4;0;0;0;6;0;0;0;0;0;7;0;7
78;Hargeville;2005;399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Herbeville;2005;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Hermeray;2005;1149;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
78;Houdan;2005;4052;0;6;2;8;9;11;9;0;6;8;5;6;9;5;8;6;0;6;0;4;14;8;0
78;Houilles;2005;26771;0;12;0;11;19;20;10;6;0;10;22;12;9;8;8;6;0;5;8;5;7;9;8
78;Issou;2005;3943;0;5;0;0;9;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
78;Jambville;2005;606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
78;Jeufosse;2005;517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
78;Jouars-Pontchartrain;2005;6524;0;8;0;0;6;7;6;5;0;0;8;2;0;8;0;0;0;6;0;0;4;5;4
78;Jouy-en-Josas;2005;7160;0;5;0;7;6;9;3;7;0;7;6;5;0;5;7;0;0;0;0;0;13;9;6
78;Jouy-Mauvoisin;2005;773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Jumeauville;2005;608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Juziers;2005;2804;0;5;0;0;7;9;6;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5
78;La Boissière-École;2005;721;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0
78;La Celle-les-Bordes;2005;822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;La Celle-Saint-Cloud;2005;19074;0;8;7;5;8;15;9;0;0;12;13;2;6;8;6;4;5;6;7;0;12;8;9
78;La Falaise;2005;711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0
78;La Hauteville;2005;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;La Queue-les-Yvelines;2005;2339;0;5;7;0;9;5;7;0;0;6;7;0;2;0;0;7;0;6;0;0;11;7;4
78;La Verrière;2005;5189;0;4;0;0;0;5;5;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
78;La Villeneuve-en-Chevrie;2005;376;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Lainville-en-Vexin;2005;968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Le Chesnay;2005;27902;5;7;10;3;13;28;6;8;7;11;104;15;19;7;12;8;5;9;17;13;9;13;10
78;Le Mesnil-le-Roi;2005;5005;0;7;0;0;6;8;8;0;0;5;8;0;3;0;0;0;0;0;0;0;5;0;7
78;Le Mesnil-Saint-Denis;2005;7583;0;6;0;0;0;7;8;0;0;7;6;5;0;0;0;0;0;0;0;0;7;6;6
78;Le Pecq;2005;12484;0;4;0;7;5;6;7;7;0;7;6;6;0;0;5;6;0;6;2;6;8;6;8
78;Le Perray-en-Yvelines;2005;6981;0;5;8;6;0;3;5;0;0;5;5;6;8;8;0;6;0;7;7;0;9;0;10
78;Le Port-Marly;2005;5398;0;3;0;0;7;0;0;7;0;8;0;0;0;0;0;9;0;0;0;0;0;0;5
78;Le Tartre-Gaudran;2005;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Le Tertre-Saint-Denis;2005;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Le Tremblay-sur-Mauldre;2005;1024;0;0;0;0;6;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
78;Le Vésinet;2005;20520;0;4;4;0;9;15;17;7;4;11;24;10;11;5;7;7;6;10;11;9;16;12;5
78;Les Alluets-le-Roi;2005;1064;0;0;0;0;0;9;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Les Bréviaires;2005;1173;0;0;0;4;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;6;0;0
78;Les Clayes-sous-Bois;2005;21386;0;6;5;11;7;13;11;0;5;9;9;8;0;9;11;6;6;0;0;4;7;10;7
